Utilisation servers Station WS 0:	0,319281	0,125777	0,027131	
Utilisation servers Station WS 1:	0,625374	0,459846	
Utilisation servers Station WS 2:	0,323383	0,117753	0,028253	0,007360	
Utilisation servers Station WS 3:	0,535313	0,310720	0,139145	
Utilisation servers Station WS 4:	0,997780	

Avg utilisation Station WS 0:	0,157396
Avg utilisation Station WS 1:	0,542610
Avg utilisation Station WS 2:	0,119187
Avg utilisation Station WS 3:	0,328393
Avg utilisation Station WS 4:	0,997780

Overall avg utilisation: 0,429073

Cycle time

Avg cycle time: 43,680451

Number	Observation	Running Average
396	0,800000	12,931142
397	32,977139	12,981509
398	32,851425	13,031308
399	33,307169	13,081998
400	33,167910	13,132087
401	33,690186	13,183227
402	33,714443	13,234173
403	34,236574	13,286159
404	33,946378	13,337172
405	0,783333	13,306251
406	34,279155	13,357782
407	34,502963	13,409608
408	34,309247	13,460707
409	34,737453	13,512602
410	34,454595	13,563556
411	34,927358	13,615409
412	0,750000	13,584258
413	34,679463	13,635213
414	34,409176	13,685271
415	34,770148	13,735955
416	0,766667	13,704854
417	48,051026	13,787022
418	35,097365	13,837882
419	35,278830	13,888932
420	13,445313	13,887878
421	0,800000	13,856864
422	35,607729	13,908285
423	35,916887	13,960192
424	0,783333	13,929187
425	36,408591	13,981956
426	0,800000	13,951085
427	0,783333	13,920319
428	36,903706	13,973893
429	0,783333	13,943218
430	36,990407	13,996691
431	37,223901	14,050458
432	0,850000	14,019972
433	37,384985	14,073809
434	37,774649	14,128293
435	38,451964	14,184081
436	0,766667	14,153378
437	38,573835	14,209132
438	38,977544	14,265553
439	38,608653	14,320878
440	0,816667	14,290256
441	0,783333	14,259697
442	39,343459	14,316320
443	39,542616	14,373136
444	39,094001	14,428688
445	39,846791	14,485680
446	0,766667	14,454988
447	39,915102	14,511819
448	39,578659	14,567647
449	0,750000	14,536941
450	39,135729	14,591484
451	0,766667	14,560898
452	39,404506	14,615740
453	39,969965	14,671587
454	40,030320	14,727320
455	0,800000	14,696778
456	40,030543	14,752213
457	40,433485	14,808285
458	40,834248	14,864987
459	40,639742	14,921019
460	0,750000	14,890279
461	39,718249	14,944019
462	39,553760	14,997172
463	0,800000	14,966575
464	39,912244	15,020221
465	40,170363	15,074192
466	40,341781	15,128298
467	39,605388	15,180599
468	39,306303	15,232040
469	49,498064	15,304946
470	0,800000	15,274150
471	0,733333	15,243344
472	39,593453	15,294824
473	0,833442	15,264315
474	38,465085	15,313158
475	38,835827	15,362576
476	0,766667	15,331976
477	39,640443	15,382831
478	39,528429	15,433239
479	0,800000	15,402753
480	40,178356	15,454262
481	40,476533	15,506175
482	40,250716	15,557406
483	0,783333	15,526881
484	40,901813	15,579201
485	0,883333	15,548962
486	41,025546	15,601275
487	41,461269	15,654267
488	41,090280	15,706284
489	0,800000	15,675863
490	0,766667	15,645498
491	0,800000	15,615324
492	41,318911	15,667461
493	41,313818	15,719377
494	41,563390	15,771587
495	41,624514	15,823710
496	41,990509	15,876359
497	42,514626	15,929850
498	42,680182	15,983458
499	0,750000	15,952991
500	42,857546	16,006692
501	0,883333	15,976566
502	0,849139	15,946492
503	0,850000	15,916538
504	43,683053	15,971522
505	42,435911	16,023823
506	0,750000	15,993697
507	42,983464	16,046826
508	53,755263	16,120910
509	42,691182	16,173008
510	43,093164	16,225690
511	42,887934	16,277764
512	43,146663	16,330140
513	43,093059	16,382208
514	0,866667	16,352081
515	43,636635	16,404958
516	44,179088	16,458680
517	43,752287	16,511370
518	0,750000	16,481001
519	43,961671	16,533849
520	44,175314	16,586903
521	44,292081	16,639979
522	44,721700	16,693672
523	43,733432	16,745275
524	43,914906	16,797026
525	44,522487	16,849736
526	44,816264	16,902804
527	44,769995	16,955583
528	44,792712	17,008205
529	0,783333	16,977592
530	44,667825	17,029739
531	44,966995	17,082253
532	45,103016	17,134824
533	45,082206	17,187160
534	0,816667	17,156561
535	45,714357	17,209841
536	46,184055	17,263797
537	46,179150	17,317543
538	0,866667	17,287021
